text,subject
Solve for x: 2x + 3 = 11. : Discuss with examples. (Ref: 81),Maths
"Explain the function of mitochondria in a cell. , What is the implication? (Ref: 47)",Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . Why is this important? (Ref: 6),Science
A linear equation is an equation between two variables that gives a straight line when plotted. ? Can you justify this? (Ref: 94),Maths
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Refer to the chart above. (Ref: 85)",History
Shakespeare’s history plays often reflect the political issues of his time. ? Apply this to modern scenarios. (Ref: 48),English
Solve for x: 2x + 3 = 11. ; Why is this important? (Ref: 20),Maths
"The metaphor in this poem represents the fleeting nature of time. , Include key facts. (Ref: 69)",English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Apply this to modern scenarios. (Ref: 73),Maths
The Industrial Revolution began in the late 18th century and transformed societies. ? Can you justify this? (Ref: 48),History
Punctuate the following sentence correctly: although it was raining we went outside. : Can you justify this? (Ref: 83),English
The process of evolution explains how species change over time through natural selection. ? Apply this to modern scenarios. (Ref: 32),Science
Identify the main theme of the story and explain its significance. . What is the implication? (Ref: 86),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Explain briefly. (Ref: 56),Maths
Punctuate the following sentence correctly: although it was raining we went outside. ; How do we use this in real life? (Ref: 37),English
Describe the difference between potential and kinetic energy. ? Include real-world data. (Ref: 1),Science
"Use historical context to interpret the meaning of the speech in the given text. , Discuss with examples. (Ref: 29)",English
Shakespeare’s history plays often reflect the political issues of his time. . Discuss with examples. (Ref: 64),English
The process of evolution explains how species change over time through natural selection. : How do we use this in real life? (Ref: 80),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; Can you justify this? (Ref: 60),History
Graph the rate of a chemical reaction over time and explain the curve. : Explain briefly. (Ref: 9),Maths
Explain the causes and effects of World War I. . Refer to the chart above. (Ref: 22),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Describe in your own words. (Ref: 31),History
Explain the causes and effects of World War I. . How do we use this in real life? (Ref: 34),History
Graph the rate of a chemical reaction over time and explain the curve. : Explain briefly. (Ref: 2),Maths
Graph the rate of a chemical reaction over time and explain the curve. ? Include key facts. (Ref: 39),Maths
Atoms are the basic building blocks of matter. ; How do we use this in real life? (Ref: 45),Science
A linear equation is an equation between two variables that gives a straight line when plotted. ? Describe in your own words. (Ref: 98),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Why is this important? (Ref: 16),History
Explain the causes and effects of World War I. : Can you justify this? (Ref: 57),History
The metaphor in this poem represents the fleeting nature of time. : Explain briefly. (Ref: 56),English
The Industrial Revolution began in the late 18th century and transformed societies. . How do we use this in real life? (Ref: 77),History
Punctuate the following sentence correctly: although it was raining we went outside. ? How do we use this in real life? (Ref: 57),English
Use historical context to interpret the meaning of the speech in the given text. ? Apply this to modern scenarios. (Ref: 95),English
Speed is calculated by dividing distance by time. . Refer to the chart above. (Ref: 46),Science
The process of evolution explains how species change over time through natural selection. . How do we use this in real life? (Ref: 91),Science
"Explain the function of mitochondria in a cell. , Include key facts. (Ref: 17)",Science
Explain the causes and effects of World War I. : How is this calculated? (Ref: 55),History
Photosynthesis is the process by which green plants create food using sunlight. : Can you justify this? (Ref: 6),Science
Graph the rate of a chemical reaction over time and explain the curve. ; Discuss with examples. (Ref: 9),Maths
"Atoms bond to form molecules by sharing or transferring electrons. , Describe in your own words. (Ref: 25)",Science
"Discuss how historical events influence literary themes, using war poetry as an example. . Describe in your own words. (Ref: 57)",English
The Industrial Revolution began in the late 18th century and transformed societies. ; Can you justify this? (Ref: 68),History
Shakespeare’s history plays often reflect the political issues of his time. . Include real-world data. (Ref: 59),English
"The area of a circle is given by πr^2. Calculate the area when r = 5. , How do we use this in real life? (Ref: 50)",Maths
Explain the function of mitochondria in a cell. ? Why is this important? (Ref: 64),Science
Solve for x: 2x + 3 = 11. ? Describe in your own words. (Ref: 9),Maths
"Solve for x: 2x + 3 = 11. , Can you justify this? (Ref: 62)",Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Explain briefly. (Ref: 65),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ? Apply this to modern scenarios. (Ref: 39),Maths
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Describe in your own words. (Ref: 6)",Maths
Atoms are the basic building blocks of matter. ? How is this calculated? (Ref: 85),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Refer to the chart above. (Ref: 36),History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Refer to the chart above. (Ref: 81),Science
Atoms are the basic building blocks of matter. : Refer to the chart above. (Ref: 4),Science
Punctuate the following sentence correctly: although it was raining we went outside. ; How do we use this in real life? (Ref: 63),English
A linear equation is an equation between two variables that gives a straight line when plotted. : Include real-world data. (Ref: 41),Maths
The Industrial Revolution began in the late 18th century and transformed societies. ? Can you justify this? (Ref: 36),History
Explain the causes and effects of World War I. . Refer to the chart above. (Ref: 49),History
"Explain the causes and effects of World War I. , How do we use this in real life? (Ref: 91)",History
Explain the causes and effects of World War I. : Include key facts. (Ref: 88),History
Solve for x: 2x + 3 = 11. ; Explain briefly. (Ref: 16),Maths
Explain the causes and effects of World War I. ? Include real-world data. (Ref: 44),History
Graph the rate of a chemical reaction over time and explain the curve. : How do we use this in real life? (Ref: 48),Maths
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; Discuss with examples. (Ref: 67),Science
Explain the function of mitochondria in a cell. ; Include key facts. (Ref: 17),Science
"The Industrial Revolution began in the late 18th century and transformed societies. , How is this calculated? (Ref: 87)",History
Use historical context to interpret the meaning of the speech in the given text. ; Discuss with examples. (Ref: 4),English
Use historical context to interpret the meaning of the speech in the given text. ; Discuss with examples. (Ref: 89),English
"The metaphor in this poem represents the fleeting nature of time. , Include real-world data. (Ref: 5)",English
Shakespeare’s history plays often reflect the political issues of his time. : How do we use this in real life? (Ref: 41),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Why is this important? (Ref: 8),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. ? Include real-world data. (Ref: 75)",English
The area of a circle is given by πr^2. Calculate the area when r = 5. . Why is this important? (Ref: 41),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : How is this calculated? (Ref: 44),Maths
The metaphor in this poem represents the fleeting nature of time. ; What is the implication? (Ref: 32),English
Photosynthesis is the process by which green plants create food using sunlight. ? What is the implication? (Ref: 12),Science
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , Apply this to modern scenarios. (Ref: 81)",Science
Punctuate the following sentence correctly: although it was raining we went outside. ; Describe in your own words. (Ref: 86),English
The Industrial Revolution began in the late 18th century and transformed societies. ; Why is this important? (Ref: 90),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ; How do we use this in real life? (Ref: 12),Maths
Solve for x: 2x + 3 = 11. . What is the implication? (Ref: 46),Maths
Identify the main theme of the story and explain its significance. : What is the implication? (Ref: 9),English
"The Industrial Revolution began in the late 18th century and transformed societies. , Apply this to modern scenarios. (Ref: 57)",History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Include real-world data. (Ref: 12),Maths
Graph the rate of a chemical reaction over time and explain the curve. ; Apply this to modern scenarios. (Ref: 56),Maths
"Punctuate the following sentence correctly: although it was raining we went outside. , Include real-world data. (Ref: 14)",English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Why is this important? (Ref: 34),Maths
The human heart has four chambers and pumps blood throughout the body. ; Explain briefly. (Ref: 17),Science
"The metaphor in this poem represents the fleeting nature of time. , Describe in your own words. (Ref: 29)",English
Explain the causes and effects of World War I. ? How is this calculated? (Ref: 60),History
Solve for x: 2x + 3 = 11. ? Can you justify this? (Ref: 80),Maths
Explain the function of mitochondria in a cell. : Explain briefly. (Ref: 55),Science
Shakespeare’s history plays often reflect the political issues of his time. ? How is this calculated? (Ref: 39),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Refer to the chart above. (Ref: 38),History
Describe the difference between potential and kinetic energy. ; Explain briefly. (Ref: 85),Science
"The metaphor in this poem represents the fleeting nature of time. , Can you justify this? (Ref: 65)",English
The process of evolution explains how species change over time through natural selection. ? Why is this important? (Ref: 83),Science
Atoms bond to form molecules by sharing or transferring electrons. : How do we use this in real life? (Ref: 64),Science
The human heart has four chambers and pumps blood throughout the body. . Why is this important? (Ref: 7),Science
Explain the causes and effects of World War I. ; How is this calculated? (Ref: 69),History
Graph the rate of a chemical reaction over time and explain the curve. ; How is this calculated? (Ref: 51),Maths
Punctuate the following sentence correctly: although it was raining we went outside. ? Include real-world data. (Ref: 4),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ? Explain briefly. (Ref: 47),Maths
The metaphor in this poem represents the fleeting nature of time. ; Can you justify this? (Ref: 68),English
Atoms are the basic building blocks of matter. . Include key facts. (Ref: 9),Science
Shakespeare’s history plays often reflect the political issues of his time. . Include key facts. (Ref: 26),English
The Industrial Revolution began in the late 18th century and transformed societies. : Refer to the chart above. (Ref: 74),History
Solve for x: 2x + 3 = 11. : How do we use this in real life? (Ref: 3),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. : Apply this to modern scenarios. (Ref: 17)",English
Photosynthesis is the process by which green plants create food using sunlight. ; Apply this to modern scenarios. (Ref: 93),Science
"Graph the rate of a chemical reaction over time and explain the curve. , What is the implication? (Ref: 48)",Maths
Solve for x: 2x + 3 = 11. : Include real-world data. (Ref: 66),Maths
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; Include real-world data. (Ref: 94),Science
Explain the causes and effects of World War I. : Apply this to modern scenarios. (Ref: 98),History
"The process of evolution explains how species change over time through natural selection. , Discuss with examples. (Ref: 53)",Science
Punctuate the following sentence correctly: although it was raining we went outside. ; Include key facts. (Ref: 26),English
The process of evolution explains how species change over time through natural selection. ? How is this calculated? (Ref: 78),Science
The Industrial Revolution began in the late 18th century and transformed societies. ? Include key facts. (Ref: 69),History
Explain the causes and effects of World War I. ; Why is this important? (Ref: 48),History
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Refer to the chart above. (Ref: 99),Maths
Identify the main theme of the story and explain its significance. . Discuss with examples. (Ref: 47),English
A linear equation is an equation between two variables that gives a straight line when plotted. . Why is this important? (Ref: 75),Maths
Punctuate the following sentence correctly: although it was raining we went outside. . Can you justify this? (Ref: 36),English
Explain the causes and effects of World War I. . Include real-world data. (Ref: 25),History
"The human heart has four chambers and pumps blood throughout the body. , Include real-world data. (Ref: 16)",Science
"Punctuate the following sentence correctly: although it was raining we went outside. , How is this calculated? (Ref: 24)",English
Atoms are the basic building blocks of matter. ; Refer to the chart above. (Ref: 80),Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. : How do we use this in real life? (Ref: 54),Science
Describe the difference between potential and kinetic energy. ; What is the implication? (Ref: 70),Science
"Speed is calculated by dividing distance by time. , Include key facts. (Ref: 37)",Science
Solve for x: 2x + 3 = 11. : Can you justify this? (Ref: 42),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Discuss with examples. (Ref: 73),Maths
"Graph the rate of a chemical reaction over time and explain the curve. , How do we use this in real life? (Ref: 62)",Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. . Can you justify this? (Ref: 9),Maths
Atoms bond to form molecules by sharing or transferring electrons. ; Apply this to modern scenarios. (Ref: 34),Science
"Discuss how historical events influence literary themes, using war poetry as an example. ? Describe in your own words. (Ref: 62)",English
"Atoms bond to form molecules by sharing or transferring electrons. , Apply this to modern scenarios. (Ref: 11)",Science
A linear equation is an equation between two variables that gives a straight line when plotted. ; Include real-world data. (Ref: 20),Maths
"Atoms are the basic building blocks of matter. , Refer to the chart above. (Ref: 80)",Science
"The Industrial Revolution began in the late 18th century and transformed societies. , How do we use this in real life? (Ref: 12)",History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Apply this to modern scenarios. (Ref: 90)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Discuss with examples. (Ref: 45),History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. . What is the implication? (Ref: 95),Science
Describe the difference between potential and kinetic energy. . Include key facts. (Ref: 75),Science
Use historical context to interpret the meaning of the speech in the given text. . How do we use this in real life? (Ref: 96),English
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Include real-world data. (Ref: 67),Maths
Shakespeare’s history plays often reflect the political issues of his time. . Apply this to modern scenarios. (Ref: 35),English
The metaphor in this poem represents the fleeting nature of time. : Explain briefly. (Ref: 16),English
A linear equation is an equation between two variables that gives a straight line when plotted. ? What is the implication? (Ref: 88),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Refer to the chart above. (Ref: 59),Maths
Atoms are the basic building blocks of matter. ; How do we use this in real life? (Ref: 96),Science
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ; Explain briefly. (Ref: 17),Science
Punctuate the following sentence correctly: although it was raining we went outside. . Include key facts. (Ref: 33),English
"Solve for x: 2x + 3 = 11. , How do we use this in real life? (Ref: 18)",Maths
"A linear equation is an equation between two variables that gives a straight line when plotted. , Explain briefly. (Ref: 96)",Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Describe in your own words. (Ref: 82),Maths
Atoms bond to form molecules by sharing or transferring electrons. ? Describe in your own words. (Ref: 82),Science
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Explain briefly. (Ref: 42)",History
Atoms are the basic building blocks of matter. . Refer to the chart above. (Ref: 40),Science
Shakespeare’s history plays often reflect the political issues of his time. ; Why is this important? (Ref: 80),English
The Industrial Revolution began in the late 18th century and transformed societies. ? Include real-world data. (Ref: 48),History
"Discuss how historical events influence literary themes, using war poetry as an example. ; Include real-world data. (Ref: 22)",English
Use historical context to interpret the meaning of the speech in the given text. . Why is this important? (Ref: 91),English
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Why is this important? (Ref: 10)",Maths
The periodic table is organized by increasing atomic number. . Include key facts. (Ref: 11),Science
The Industrial Revolution began in the late 18th century and transformed societies. : Why is this important? (Ref: 2),History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Apply this to modern scenarios. (Ref: 54),Science
Graph the rate of a chemical reaction over time and explain the curve. ; Apply this to modern scenarios. (Ref: 87),Maths
"An acid reacts with a base to produce salt and water. This is called a neutralization reaction. , Why is this important? (Ref: 1)",Science
Identify the main theme of the story and explain its significance. . Explain briefly. (Ref: 76),English
The process of evolution explains how species change over time through natural selection. : How do we use this in real life? (Ref: 83),Science
"Discuss how historical events influence literary themes, using war poetry as an example. , Can you justify this? (Ref: 98)",English
"Discuss how historical events influence literary themes, using war poetry as an example. ? Can you justify this? (Ref: 4)",English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Why is this important? (Ref: 3),Science
The Industrial Revolution began in the late 18th century and transformed societies. . What is the implication? (Ref: 26),History
"Discuss how historical events influence literary themes, using war poetry as an example. , Include real-world data. (Ref: 24)",English
The human heart has four chambers and pumps blood throughout the body. ; Include key facts. (Ref: 94),Science
Shakespeare’s history plays often reflect the political issues of his time. ? What is the implication? (Ref: 49),English
A linear equation is an equation between two variables that gives a straight line when plotted. ? Apply this to modern scenarios. (Ref: 34),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; How is this calculated? (Ref: 96),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. : Can you justify this? (Ref: 45)",English
The Industrial Revolution began in the late 18th century and transformed societies. ? Include real-world data. (Ref: 44),History
Graph the rate of a chemical reaction over time and explain the curve. : Apply this to modern scenarios. (Ref: 77),Maths
Atoms are the basic building blocks of matter. : Describe in your own words. (Ref: 68),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; How is this calculated? (Ref: 22),History
Shakespeare’s history plays often reflect the political issues of his time. : Include real-world data. (Ref: 38),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . What is the implication? (Ref: 79),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. . Refer to the chart above. (Ref: 56),Maths
Describe the difference between potential and kinetic energy. ? Include key facts. (Ref: 82),Science
The process of evolution explains how species change over time through natural selection. : Explain briefly. (Ref: 13),Science
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . What is the implication? (Ref: 51),Science
Punctuate the following sentence correctly: although it was raining we went outside. ; What is the implication? (Ref: 87),English
The Industrial Revolution began in the late 18th century and transformed societies. ; Why is this important? (Ref: 44),History
"Shakespeare’s history plays often reflect the political issues of his time. , What is the implication? (Ref: 18)",English
Identify the main theme of the story and explain its significance. ? Include real-world data. (Ref: 80),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Discuss with examples. (Ref: 56),Maths
Explain the causes and effects of World War I. : Refer to the chart above. (Ref: 80),History
The Industrial Revolution began in the late 18th century and transformed societies. ? Apply this to modern scenarios. (Ref: 7),History
Atoms bond to form molecules by sharing or transferring electrons. ? Explain briefly. (Ref: 100),Science
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Describe in your own words. (Ref: 92)",Maths
Explain the function of mitochondria in a cell. . Describe in your own words. (Ref: 21),Science
Explain the causes and effects of World War I. . Discuss with examples. (Ref: 84),History
The Industrial Revolution began in the late 18th century and transformed societies. : Explain briefly. (Ref: 23),History
"Discuss how historical events influence literary themes, using war poetry as an example. ? Apply this to modern scenarios. (Ref: 24)",English
Identify the main theme of the story and explain its significance. : Describe in your own words. (Ref: 22),English
Explain the causes and effects of World War I. ? Why is this important? (Ref: 27),History
"Discuss how historical events influence literary themes, using war poetry as an example. , How do we use this in real life? (Ref: 28)",English
Punctuate the following sentence correctly: although it was raining we went outside. : Apply this to modern scenarios. (Ref: 38),English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Refer to the chart above. (Ref: 5),Maths
"Solve for x: 2x + 3 = 11. , Explain briefly. (Ref: 51)",Maths
The periodic table is organized by increasing atomic number. . Apply this to modern scenarios. (Ref: 65),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Include real-world data. (Ref: 19),History
"The periodic table is organized by increasing atomic number. , Discuss with examples. (Ref: 54)",Science
The Industrial Revolution began in the late 18th century and transformed societies. ; What is the implication? (Ref: 86),History
Graph the rate of a chemical reaction over time and explain the curve. ? Apply this to modern scenarios. (Ref: 53),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Include key facts. (Ref: 94),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. : Include key facts. (Ref: 49),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. ; What is the implication? (Ref: 99)",English
Use historical context to interpret the meaning of the speech in the given text. . Include key facts. (Ref: 32),English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. . How do we use this in real life? (Ref: 24),Science
Describe the difference between potential and kinetic energy. ? How is this calculated? (Ref: 38),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Can you justify this? (Ref: 56),Maths
The metaphor in this poem represents the fleeting nature of time. ? Apply this to modern scenarios. (Ref: 93),English
The Industrial Revolution began in the late 18th century and transformed societies. . Include real-world data. (Ref: 26),History
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Include key facts. (Ref: 53),Science
"Speed is calculated by dividing distance by time. , How do we use this in real life? (Ref: 51)",Science
The metaphor in this poem represents the fleeting nature of time. ; What is the implication? (Ref: 76),English
The periodic table is organized by increasing atomic number. . Include real-world data. (Ref: 27),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Apply this to modern scenarios. (Ref: 49),Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , How is this calculated? (Ref: 34)",History
"Atoms bond to form molecules by sharing or transferring electrons. , Explain briefly. (Ref: 44)",Science
"The Industrial Revolution began in the late 18th century and transformed societies. , How do we use this in real life? (Ref: 35)",History
The human heart has four chambers and pumps blood throughout the body. : Apply this to modern scenarios. (Ref: 95),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; Include real-world data. (Ref: 60),History
The Industrial Revolution began in the late 18th century and transformed societies. : Include real-world data. (Ref: 30),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Why is this important? (Ref: 3),Maths
"Solve for x: 2x + 3 = 11. , Describe in your own words. (Ref: 35)",Maths
Speed is calculated by dividing distance by time. ; Include key facts. (Ref: 9),Science
"Discuss how historical events influence literary themes, using war poetry as an example. ? Why is this important? (Ref: 87)",English
"The Industrial Revolution began in the late 18th century and transformed societies. , Why is this important? (Ref: 75)",History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Can you justify this? (Ref: 99)",History
The human heart has four chambers and pumps blood throughout the body. ; Can you justify this? (Ref: 48),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; How is this calculated? (Ref: 14),History
The Industrial Revolution began in the late 18th century and transformed societies. : Refer to the chart above. (Ref: 13),History
The Industrial Revolution began in the late 18th century and transformed societies. . Refer to the chart above. (Ref: 92),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Refer to the chart above. (Ref: 18),Maths
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Describe in your own words. (Ref: 18),Science
Atoms are the basic building blocks of matter. ? Can you justify this? (Ref: 99),Science
Atoms are the basic building blocks of matter. ; What is the implication? (Ref: 21),Science
Speed is calculated by dividing distance by time. . How is this calculated? (Ref: 14),Science
"Use historical context to interpret the meaning of the speech in the given text. , Include key facts. (Ref: 72)",English
Explain the causes and effects of World War I. ; How is this calculated? (Ref: 49),History
Explain the causes and effects of World War I. ; Refer to the chart above. (Ref: 24),History
Use historical context to interpret the meaning of the speech in the given text. : Refer to the chart above. (Ref: 79),English
Explain the causes and effects of World War I. . Refer to the chart above. (Ref: 87),History
"Shakespeare’s history plays often reflect the political issues of his time. , Why is this important? (Ref: 47)",English
Speed is calculated by dividing distance by time. ; What is the implication? (Ref: 40),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. . Explain briefly. (Ref: 18),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Describe in your own words. (Ref: 72),History
The human heart has four chambers and pumps blood throughout the body. : How do we use this in real life? (Ref: 27),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Include key facts. (Ref: 37),Maths
Shakespeare’s history plays often reflect the political issues of his time. . How do we use this in real life? (Ref: 98),English
Describe the difference between potential and kinetic energy. ? Why is this important? (Ref: 6),Science
The process of evolution explains how species change over time through natural selection. . Explain briefly. (Ref: 7),Science
The Industrial Revolution began in the late 18th century and transformed societies. ; Describe in your own words. (Ref: 16),History
"Explain the causes and effects of World War I. , Include key facts. (Ref: 8)",History
"Explain the function of mitochondria in a cell. , Apply this to modern scenarios. (Ref: 45)",Science
"Explain the causes and effects of World War I. , Apply this to modern scenarios. (Ref: 17)",History
Photosynthesis is the process by which green plants create food using sunlight. . Describe in your own words. (Ref: 88),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Discuss with examples. (Ref: 43),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Can you justify this? (Ref: 72),Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Discuss with examples. (Ref: 33),Science
Use historical context to interpret the meaning of the speech in the given text. ; How is this calculated? (Ref: 35),English
The area of a circle is given by πr^2. Calculate the area when r = 5. : Refer to the chart above. (Ref: 29),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ; How do we use this in real life? (Ref: 62),Maths
Identify the main theme of the story and explain its significance. : Explain briefly. (Ref: 46),English
"Shakespeare’s history plays often reflect the political issues of his time. , Include key facts. (Ref: 70)",English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Can you justify this? (Ref: 60),Maths
Atoms bond to form molecules by sharing or transferring electrons. : Describe in your own words. (Ref: 52),Science
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? Describe in your own words. (Ref: 57),Science
"Identify the main theme of the story and explain its significance. , Include key facts. (Ref: 4)",English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. : Why is this important? (Ref: 2),Science
Atoms are the basic building blocks of matter. ; What is the implication? (Ref: 74),Science
"Discuss how historical events influence literary themes, using war poetry as an example. : What is the implication? (Ref: 13)",English
The Industrial Revolution began in the late 18th century and transformed societies. ? Explain briefly. (Ref: 81),History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , How do we use this in real life? (Ref: 45)",History
Graph the rate of a chemical reaction over time and explain the curve. ? What is the implication? (Ref: 35),Maths
Graph the rate of a chemical reaction over time and explain the curve. . Discuss with examples. (Ref: 86),Maths
"The process of evolution explains how species change over time through natural selection. , Discuss with examples. (Ref: 98)",Science
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; How is this calculated? (Ref: 94),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Explain briefly. (Ref: 17),History
Explain the causes and effects of World War I. . Apply this to modern scenarios. (Ref: 79),History
"Explain the causes and effects of World War I. , Include real-world data. (Ref: 67)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : How do we use this in real life? (Ref: 6),History
"Solve for x: 2x + 3 = 11. , Include real-world data. (Ref: 94)",Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Discuss with examples. (Ref: 46),Maths
Graph the rate of a chemical reaction over time and explain the curve. ; How do we use this in real life? (Ref: 98),Maths
"Discuss how historical events influence literary themes, using war poetry as an example. ; Explain briefly. (Ref: 96)",English
Use historical context to interpret the meaning of the speech in the given text. ; Can you justify this? (Ref: 15),English
The metaphor in this poem represents the fleeting nature of time. ? Apply this to modern scenarios. (Ref: 14),English
Explain the causes and effects of World War I. ? How is this calculated? (Ref: 13),History
The Industrial Revolution began in the late 18th century and transformed societies. : Include key facts. (Ref: 96),History
The area of a circle is given by πr^2. Calculate the area when r = 5. : Include key facts. (Ref: 1),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. ? How is this calculated? (Ref: 86),Maths
Graph the rate of a chemical reaction over time and explain the curve. ? Apply this to modern scenarios. (Ref: 93),Maths
Explain the causes and effects of World War I. ? What is the implication? (Ref: 54),History
Graph the rate of a chemical reaction over time and explain the curve. ? Discuss with examples. (Ref: 93),Maths
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Include real-world data. (Ref: 97)",History
"The human heart has four chambers and pumps blood throughout the body. , How do we use this in real life? (Ref: 61)",Science
"A linear equation is an equation between two variables that gives a straight line when plotted. , Describe in your own words. (Ref: 11)",Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , Discuss with examples. (Ref: 99)",History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : How is this calculated? (Ref: 3),Maths
The Industrial Revolution began in the late 18th century and transformed societies. ; Why is this important? (Ref: 66),History
"Use historical context to interpret the meaning of the speech in the given text. , Why is this important? (Ref: 67)",English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : How is this calculated? (Ref: 42),Maths
Photosynthesis is the process by which green plants create food using sunlight. . Include key facts. (Ref: 39),Science
"Explain the causes and effects of World War I. , Refer to the chart above. (Ref: 96)",History
Use historical context to interpret the meaning of the speech in the given text. . Include key facts. (Ref: 84),English
Atoms are the basic building blocks of matter. ; Apply this to modern scenarios. (Ref: 50),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . What is the implication? (Ref: 61),History
The area of a circle is given by πr^2. Calculate the area when r = 5. . What is the implication? (Ref: 72),Maths
Atoms bond to form molecules by sharing or transferring electrons. . How do we use this in real life? (Ref: 29),Science
Photosynthesis is the process by which green plants create food using sunlight. . How is this calculated? (Ref: 88),Science
